Dictionary Name,Dictionary URI,Class Name,Class Code,Class Description,Class URI
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Park,E-DBB,recreational area designed for public use,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DBB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Campsite,E-DBC,recreational area designed for public use allowing for overnight accommodation,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DBC
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Assembly area,E-DC_,landscape designed for assemblies of large groups of persons,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DC_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Meeting place,E-DCA,assembly area designed for several people to hold a meeting,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DCA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Market square,E-DCB,assembly area designed for trade,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DCB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Training site,E-DCC,assembly area designed for practicing competencies,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DCC
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Playground,E-DCD,assembly area designed for children,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DCD
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Production area,E-DD_,landscape designed for production of materials,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DD_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Plot,E-DDA,production area designed for construction of a building,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DDA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Quarry,E-DDB,production area designed for quarrying raw materials,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DDB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Pit,E-DDC,production area designed for excavation of raw materials,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DDC
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Woodland,E-DDD,production area designed for timber,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DDD
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Field,E-DDE,production area designed for crops,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DDE
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Sports field,E-DE_,landscape designed for sporting activities,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DE_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Playing field,E-DEA,sports field designed for ball games,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DEA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Race track,E-DEB,sports field designed for racing competitions,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DEB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Athletics track,E-DEC,sports field designed for athletics,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DEC
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Swimming pool,E-DED,sports field designed for swimming,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-DED
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Monument,E-E__,construction entity established to remind people of a person or an event,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-E__
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Memorial,E-EA_,memorial designed for historical preservation,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-EA_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Cultural monument,E-EAA,memorial designed to preserve culture,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-EAA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Ancient monument,E-EAB,memorial designed to preserve ancient history,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-EAB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Undefined,E-Z__,construction entity with no defined use,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-Z__
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Undefined,E-ZZ_,construction entity with no defined use,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-ZZ_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Undefined,E-ZZZ,construction entity with no defined use,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/E-ZZZ
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Ground system,L-A,space system which terminates a construction entity downwards,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-A
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Assembly system,L-A_,technical system which constitutes a layered construction,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-A_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Pavement construction,L-AA,assembly system forming areas for transport,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Foundation construction,L-AB,assembly system forming separation towards underground,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Slab construction,L-AC,assembly system forming horizontal separation,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AC
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Wall construction,L-AD,assembly system forming vertical separation,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AD
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Roof construction,L-AE,assembly system terminating a construction entity upwards,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AE
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Stairway construction,L-AF,assembly system establishing a step-wise link between two or more levels,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AF
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Ramp construction,L-AG,assembly system establishing a step-free link between two or more levels,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AG
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Balcony,L-AH,assembly system that creates an adjoining outer user space built into wall system or roof system,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AH
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Bay window,L-AJ,assembly system that creates an extended inner user space built into wall system,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AJ
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Dormer,L-AK,assembly system that creates an extended inner user space built into roof system,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AK
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Roof tower,L-AL,assembly system that creates an extended inner user space built on top of roof system or construction,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AL
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Light well,L-AM,assembly system that creates an extended space for light transmission,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-AM
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Wall system,L-B,space system which forms and separates space vertically,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-B
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Structural system,L-B_,technical system which forms structural construction,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-B_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Sensing object,L-B__,object for picking up information and providing a representation,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-B__
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Groundworks structure,L-BA,structural system forming a regulated volume of underground,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Electric potential sensing object,L-BA_,sensing object for electric potential,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BA_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Voltage transformer,L-BAA,"electric potential sensing object, with scalar output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BAA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Voltage relay,L-BAB,"electric potential sensing object, with Boolean output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BAB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Foundation structure,L-BB,structural system connecting a construction entity with the underground,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Resistivity Sensing Object,L-BB_,sensing object for resistivity or conductivity,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BB_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Electric resistivity sensor,L-BBA,"resistivity sensing object for electric current flow, with scalar output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BBA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Electric resistivity detector,L-BBB,"resistivity sensing object for electric current flow, with Boolean output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BBB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Thermal resistivity sensor,L-BBC,"resistivity sensing object for thermal current flow, with scalar output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BBC
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Thermal resistivity detector,L-BBD,"resistivity sensing object for thermal current flow, with Boolean output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BBD
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Slab structure,L-BC,structural system in a horizontal separation,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BC
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Electric current sensing object,L-BC_,sensing object for electric current,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BC_
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Current transformer,L-BCA,"electric current sensing object, with scalar output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BCA
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Current relay,L-BCB,"electric current sensing object, with Boolean output",https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BCB
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Wall structure,L-BD,structural system in a vertical separation,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BD
CCI,https://identifier.buildingsmart.org/uri/molio/cciconstruction/latest,Density sensing object,L-BD_,sensing object for density,https://identifier.buildingsmart.org/uri/molio/cciconstruction/1.0/class/L-BD_
